ObjID,raMean,decMean,zMeanPSFMag,zMeanKronMag,nDetections,zQfPerfect
107893340591530864,334.05919961,-0.09139786,20.6480007171631,20.4521007537842,56,0.999334990978241
107883340652189973,334.06522439,-0.09210644,20.1714000701904,20.2504997253418,43,0.998979985713959
107893340592366198,334.05924705,-0.08696713,20.8432006835938,20.4139003753662,22,0.999222993850708
107893340590705652,334.05912033,-0.08735092,21.2122993469238,-999,18,0.998369991779327
107863339932787000,333.99326929,-0.1112328,20.4608993530273,19.4298000335693,51,0.999327003955841
107863339960986051,333.99611412,-0.11202913,19.8945007324219,19.9678993225098,66,0.999454975128174
107873339954521086,333.99543643,-0.10783548,20.7178001403809,20.7173004150391,45,0.999046981334686
107863340120942766,334.01211753,-0.11476295,18.9620990753174,19.0618000030518,78,0.99915999174118
107863340274712797,334.02746702,-0.11472464,20.0520992279053,20.0338001251221,75,0.99913102388382
107873340227931186,334.02278308,-0.10783858,20.0107002258301,20.1310997009277,78,0.999392986297607
107833340196447989,334.01968134,-0.13541116,20.9419994354248,-999,11,0.999243021011353
107833340211698961,334.02116221,-0.13462066,18.4946994781494,18.5932006835938,68,0.999014019966125
107833340221957556,334.02221353,-0.13571325,20.6597003936768,-999,8,0.999246001243591
107853340089742487,334.00897163,-0.12329616,20.9066009521484,21.1313991546631,33,0.999130010604858
107843340111742056,334.01118448,-0.13201753,19.9321002960205,19.6805992126465,55,0.999642014503479
107833340420759462,334.04209355,-0.13416391,20.8966007232666,21.0771007537842,33,0.998246014118195
107833340402301357,334.040281,-0.14095182,20.4214992523193,20.6177997589111,48,0.999179005622864
107833340418842400,334.04188856,-0.14006079,16.7430992126465,16.8036003112793,88,0.998969972133636
107833340446857751,334.04471603,-0.13560763,18.2574005126953,18.1432991027832,79,0.999419987201691
107853340313522549,334.03135286,-0.12327869,20.8497009277344,20.845100402832,16,0.998169004917145
107843340356776591,334.0356741,-0.12820114,20.9358005523682,20.4505996704102,28,0.999328970909119
107833340350731331,334.03508775,-0.14095944,19.5077991485596,19.5743007659912,72,0.999418973922729
107843340335944866,334.03366074,-0.12969975,21.0974998474121,-999,13,0.998153984546661
107843340215844008,334.02160822,-0.13039024,20.9559001922607,20.7318000793457,15,0.997340977191925
107853340285880458,334.02860836,-0.12500877,17.5897006988525,17.669900894165,81,0.998987019062042
107853340127765137,334.01277494,-0.12117835,20.8542003631592,20.8073997497559,43,0.999116003513336
107853340172752946,334.01733068,-0.12294608,20.886100769043,20.8430004119873,18,0.998627007007599
107843340263008581,334.02633556,-0.12653348,19.5869998931885,19.7245998382568,65,0.998871028423309
107773340440901008,334.04408983,-0.19119865,13.6639003753662,13.7165002822876,81,0.999608993530273
107773339666312601,333.96664996,-0.18987514,17.4242992401123,17.5086994171143,77,0.998679995536804
107773339901521365,333.99016155,-0.19086747,18.6420001983643,18.722900390625,81,0.999705970287323
107773339805993835,333.98062383,-0.18885717,21.0874004364014,20.9176998138428,28,0.999011993408203
107773339786512949,333.97872888,-0.18959658,20.1310005187988,20.1494998931885,59,0.999243021011353
107763339828858808,333.982856,-0.19301372,20.7872009277344,20.5624008178711,45,0.998257994651794
107763339903490828,333.99034212,-0.19968511,20.1221008300781,20.0928001403809,54,0.99898898601532
107763339787879450,333.97883164,-0.19256776,19.2196006774902,18.5512008666992,90,0.999396026134491
107763340365446394,334.03656822,-0.19510525,20.5195007324219,20.5625,63,0.999632000923157
107773340376280742,334.03767592,-0.19144416,20.9321002960205,20.8341999053955,34,0.999136984348297
107773340329670601,334.03296704,-0.19155788,17.0228004455566,17.097900390625,78,0.999032020568848
107773340001462570,334.00016004,-0.18991333,19.2784996032715,19.0300006866455,88,0.999267995357513
107773340114720331,334.0114901,-0.19178707,16.3178997039795,16.3826999664307,72,0.99913501739502
107763340149672418,334.01502517,-0.19839408,19.111400604248,19.2278003692627,65,0.999628007411957
107763340006509592,334.00067456,-0.19239378,16.7224998474121,16.7959995269775,93,0.999044001102448
108003339880701877,333.98807766,0.00122056,21.4099998474121,-999,27,0.997913002967834
108003339928521750,333.99282304,0.00107095,21.2793006896973,21.4437999725342,11,0.998594999313354
108003339966188713,333.99662235,0.0068743,21.2152004241943,-999,28,0.998127996921539
