Slice center (h^-1 Mpc), Completeness
6.157819566255946484e+03,9.425146981993661743e-01
6.157919567404436748e+03,9.424822613691329343e-01
6.158019568552927012e+03,9.424498162305048332e-01
6.158119569701415458e+03,9.424173627844176782e-01
6.158219570849905722e+03,9.423849010318050556e-01
6.158319571998395986e+03,9.423524309736032167e-01
6.158419573146886250e+03,9.423199526107476354e-01
6.158519574295376515e+03,9.422874659441741185e-01
6.158619575443864960e+03,9.422549709748191393e-01
6.158719576592355224e+03,9.422224677036179497e-01
6.158819577740845489e+03,9.421899561315074667e-01
6.158919578889335753e+03,9.421574362594243857e-01
6.159019580037825108e+03,9.421249080883058458e-01
6.159119581186314463e+03,9.420923716190886532e-01
6.159219582334804727e+03,9.420598268527098362e-01
6.159319583483294991e+03,9.420272737901072002e-01
6.159419584631785256e+03,9.419947124322185505e-01
6.159519585780274610e+03,9.419621427799820257e-01
6.159619586928763965e+03,9.419295648343356531e-01
6.159719588077254230e+03,9.418969785962173491e-01
6.159819589225744494e+03,9.418643840665661404e-01
6.159919590374234758e+03,9.418317812463208316e-01
6.160019591522724113e+03,9.417991701364207824e-01
6.160119592671213468e+03,9.417665507378049083e-01
6.160219593819703732e+03,9.417339230514123471e-01
6.160319594968193996e+03,9.417012870781832357e-01
6.160419596116684261e+03,9.416686428190572666e-01
6.160519597265173616e+03,9.416359902749750210e-01
6.160619598413662970e+03,9.416033294468765247e-01
6.160719599562153235e+03,9.415706603357019144e-01
6.160819600710643499e+03,9.415379829423924374e-01
6.160919601859133763e+03,9.415052972678890075e-01
6.161019603007623118e+03,9.414726033131329830e-01
6.161119604156112473e+03,9.414399010790656108e-01
6.161219605304602737e+03,9.414071905666283602e-01
6.161319606453093002e+03,9.413744717767630332e-01
6.161419607601583266e+03,9.413417447104119873e-01
6.161519608750071711e+03,9.413090093685180237e-01
6.161619609898561976e+03,9.412762657520222787e-01
6.161719611047052240e+03,9.412435138618683306e-01
6.161819612195542504e+03,9.412107536989989809e-01
6.161919613344032769e+03,9.411779852643572530e-01
6.162019614492521214e+03,9.411452085588872807e-01
6.162119615641011478e+03,9.411124235835314211e-01
6.162219616789501742e+03,9.410796303392339190e-01
6.162319617937992007e+03,9.410468288269387971e-01
6.162419619086481362e+03,9.410140190475907440e-01
6.162519620234970716e+03,9.409812010021337825e-01
6.162619621383460981e+03,9.409483746915121571e-01
6.162719622531951245e+03,9.409155401166712229e-01
6.162819623680441509e+03,9.408826972785560017e-01
6.162919624828930864e+03,9.408498461781119593e-01
6.163019625977420219e+03,9.408169868162844507e-01
6.163119627125910483e+03,9.407841191940187198e-01
6.163219628274400748e+03,9.407512433122612316e-01
6.163319629422891012e+03,9.407183591719580074e-01
6.163419630571380367e+03,9.406854667740557341e-01
6.163519631719869722e+03,9.406525661195006549e-01
6.163619632868359986e+03,9.406196572092393460e-01
6.163719634016850250e+03,9.405867400442190496e-01
6.163819635165340515e+03,9.405538146253868970e-01
6.163919636313829869e+03,9.405208809536909076e-01
6.164019637462319224e+03,9.404879390300782127e-01
6.164119638610809488e+03,9.404549888554963877e-01
6.164219639759299753e+03,9.404220304308938960e-01
6.164319640907790017e+03,9.403890637572189792e-01
6.164419642056279372e+03,9.403560888354204339e-01
6.164519643204768727e+03,9.403231056664467236e-01
6.164619644353258991e+03,9.402901142512465338e-01
6.164719645501749255e+03,9.402571145907692163e-01
6.164819646650239520e+03,9.402241066859642338e-01
6.164919647798728874e+03,9.401910905377813821e-01
6.165019648947218229e+03,9.401580661471701239e-01
6.165119650095708494e+03,9.401250335150802551e-01
6.165219651244198758e+03,9.400919926424623485e-01
6.165319652392689022e+03,9.400589435302666441e-01
6.165419653541177468e+03,9.400258861794446030e-01
6.165519654689667732e+03,9.399928205909457990e-01
6.165619655838157996e+03,9.399597467657218042e-01
6.165719656986648260e+03,9.399266647047240797e-01
6.165819658135137615e+03,9.398935744089044197e-01
6.165919659283626970e+03,9.398604758792140634e-01
6.166019660432117234e+03,9.398273691166049160e-01
6.166119661580607499e+03,9.397942541220291046e-01
6.166219662729097763e+03,9.397611308964393118e-01
6.166319663877587118e+03,9.397279994407881087e-01
6.166419665026076473e+03,9.396948597560281780e-01
6.166519666174566737e+03,9.396617118431122018e-01
6.166619667323057001e+03,9.396285557029936397e-01
6.166719668471547266e+03,9.395953913366258403e-01
6.166819669620036620e+03,9.395622187449629292e-01
6.166919670768525975e+03,9.395290379289583660e-01
6.167019671917016240e+03,9.394958488895658322e-01
6.167119673065506504e+03,9.394626516277400086e-01
6.167219674213996768e+03,9.394294461444354649e-01
6.167319675362486123e+03,9.393962324406069930e-01
6.167419676510975478e+03,9.393630105172092737e-01
6.167519677659465742e+03,9.393297803751972097e-01
6.167619678807956006e+03,9.392965420155263701e-01
6.167719679956446271e+03,9.392632954391524347e-01
6.167819681104935626e+03,9.392300406470313057e-01
6.167919682253424980e+03,9.391967776401187740e-01
6.168019683401915245e+03,9.391635064193706306e-01
6.168119684550405509e+03,9.391302269857437768e-01
6.168219685698895773e+03,9.390969393401945586e-01
6.168319686847385128e+03,9.390636434836803215e-01
6.168419687995874483e+03,9.390303394171576334e-01
6.168519689144364747e+03,9.389970271415836178e-01
6.168619690292855012e+03,9.389637066579159530e-01
6.168719691441345276e+03,9.389303779671124284e-01
6.168819692589833721e+03,9.388970410701312774e-01
6.168919693738323986e+03,9.388636959679297345e-01
6.169019694886814250e+03,9.388303426614664771e-01
6.169119696035304514e+03,9.387969811517000718e-01
6.169219697183793869e+03,9.387636114395895293e-01
6.169319698332283224e+03,9.387302335260936381e-01
6.169419699480773488e+03,9.386968474121711870e-01
6.169519700629263752e+03,9.386634530987818525e-01
6.169619701777754017e+03,9.386300505868852007e-01
6.169719702926243372e+03,9.385966398774413522e-01
6.169819704074732726e+03,9.385632209714099838e-01
6.169919705223222991e+03,9.385297938697511055e-01
6.170019706371713255e+03,9.384963585734252822e-01
6.170119707520203519e+03,9.384629150833934119e-01
6.170219708668692874e+03,9.384294634006163927e-01
6.170319709817182229e+03,9.383960035260552335e-01
6.170419710965672493e+03,9.383625354606707214e-01
6.170519712114162758e+03,9.383290592054246426e-01
6.170619713262653022e+03,9.382955747612788944e-01
6.170719714411142377e+03,9.382620821291955959e-01
6.170819715559631732e+03,9.382285813101364225e-01
6.170919716708121996e+03,9.381950723050636043e-01
6.171019717856612260e+03,9.381615551149400378e-01
6.171119719005102525e+03,9.381280297407281754e-01
6.171219720153591879e+03,9.380944961833915796e-01
6.171319721302081234e+03,9.380609544438930358e-01
6.171419722450571498e+03,9.380274045231956626e-01
6.171519723599061763e+03,9.379938464222633554e-01
6.171619724747552027e+03,9.379602801420598990e-01
6.171719725896041382e+03,9.379267056835495220e-01
6.171819727044530737e+03,9.378931230476964531e-01
6.171919728193021001e+03,9.378595322354644770e-01
6.172019729341511265e+03,9.378259332478188215e-01
6.172119730490001530e+03,9.377923260857242704e-01
6.172219731638489975e+03,9.377587107501464958e-01
6.172319732786980239e+03,9.377250872420496153e-01
6.172419733935470504e+03,9.376914555623997449e-01
6.172519735083960768e+03,9.376578157121624457e-01
6.172619736232450123e+03,9.376241676923040558e-01
6.172719737380939478e+03,9.375905115037904691e-01
6.172819738529429742e+03,9.375568471475876908e-01
6.172919739677920006e+03,9.375231746246625031e-01
6.173019740826410271e+03,9.374894939359816881e-01
6.173119741974899625e+03,9.374558050825125832e-01
6.173219743123388980e+03,9.374221080652219706e-01
6.173319744271879244e+03,9.373884028850769656e-01
6.173419745420369509e+03,9.373546895430455717e-01
6.173519746568859773e+03,9.373209680400955701e-01
6.173619747717349128e+03,9.372872383771952975e-01
6.173719748865838483e+03,9.372535005553125353e-01
6.173819750014328747e+03,9.372197545754156200e-01
6.173919751162819011e+03,9.371860004384733323e-01
6.174019752311309276e+03,9.371522381454546746e-01
6.174119753459798631e+03,9.371184676973289829e-01
6.174219754608287985e+03,9.370846890950652597e-01
6.174319755756778250e+03,9.370509023396326187e-01
6.174419756905268514e+03,9.370171074320011728e-01
6.174519758053758778e+03,9.369833043731407018e-01
6.174619759202248133e+03,9.369494931640217628e-01
6.174719760350737488e+03,9.369156738056142464e-01
6.174819761499227752e+03,9.368818462988884876e-01
6.174919762647718017e+03,9.368480106448155986e-01
6.175019763796208281e+03,9.368141668443663583e-01
6.175119764944697636e+03,9.367803148985124340e-01
6.175219766093186990e+03,9.367464548082247155e-01
6.175319767241677255e+03,9.367125865744745372e-01
6.175419768390167519e+03,9.366787101982341213e-01
6.175519769538657783e+03,9.366448256804753569e-01
6.175619770687146229e+03,9.366109330221711327e-01
6.175719771835636493e+03,9.365770322242926715e-01
6.175819772984126757e+03,9.365431232878130841e-01
6.175919774132617022e+03,9.365092062137052586e-01
6.176019775281106376e+03,9.364752810029426389e-01
6.176119776429595731e+03,9.364413476564981131e-01
6.176219777578085996e+03,9.364074061753449030e-01
6.176319778726576260e+03,9.363734565604567850e-01
6.176419779875066524e+03,9.363394988128079799e-01
6.176519781023555879e+03,9.363055329333725973e-01
6.176619782172045234e+03,9.362715589231248581e-01
6.176719783320535498e+03,9.362375767830387607e-01
6.176819784469025763e+03,9.362035865140895252e-01
6.176919785617516027e+03,9.361695881172519274e-01
6.177019786766005382e+03,9.361355815935014091e-01
6.177119787914494736e+03,9.361015669438130793e-01
6.177219789062985001e+03,9.360675441691622689e-01
6.177319790211475265e+03,9.360335132705248640e-01
6.177419791359965529e+03,9.359994742488769726e-01
6.177519792508454884e+03,9.359654271051949248e-01
6.177619793656944239e+03,9.359313718404550508e-01
6.177719794805434503e+03,9.358973084556333477e-01
6.177819795953924768e+03,9.358632369517071448e-01
6.177919797102415032e+03,9.358291573296534382e-01
6.178019798250904387e+03,9.357950695904495575e-01
6.178119799399393742e+03,9.357609737350728318e-01
6.178219800547884006e+03,9.357268697645004796e-01
6.178319801696374270e+03,9.356927576797107182e-01
6.178419802844864535e+03,9.356586374816815432e-01
6.178519803993353889e+03,9.356245091713915052e-01
6.178619805141843244e+03,9.355903727498188216e-01
6.178719806290333509e+03,9.355562282179418210e-01
6.178819807438823773e+03,9.355220755767398311e-01
6.178919808587314037e+03,9.354879148271916245e-01
6.179019809735802482e+03,9.354537459702774171e-01
6.179119810884292747e+03,9.354195690069753155e-01
6.179219812032783011e+03,9.353853839382657576e-01
6.179319813181273275e+03,9.353511907651285151e-01
6.179419814329763540e+03,9.353169894885438040e-01
6.179519815478251985e+03,9.352827801094926174e-01
6.179619816626742249e+03,9.352485626289541720e-01
6.179719817775232514e+03,9.352143370479099049e-01
6.179819818923722778e+03,9.351801033673408092e-01
6.179919820072212133e+03,9.351458615882281000e-01
6.180019821220701488e+03,9.351116117115532145e-01
6.180119822369191752e+03,9.350773537382970346e-01
6.180219823517682016e+03,9.350430876694419968e-01
6.180319824666172281e+03,9.350088135059698713e-01
6.180419825814661635e+03,9.349745312488632054e-01
6.180519826963150990e+03,9.349402408991041025e-01
6.180619828111641255e+03,9.349059424576749988e-01
6.180719829260131519e+03,9.348716359255587749e-01
6.180819830408621783e+03,9.348373213037386442e-01
6.180919831557111138e+03,9.348029985931979313e-01
6.181019832705600493e+03,9.347686677949200718e-01
6.181119833854090757e+03,9.347343289098881680e-01
6.181219835002581021e+03,9.346999819390864328e-01
6.181319836151071286e+03,9.346656268834989678e-01
6.181419837299560641e+03,9.346312637441103188e-01
6.181519838448049995e+03,9.345968925219045875e-01
6.181619839596540260e+03,9.345625132178662087e-01
6.181719840745030524e+03,9.345281258329803942e-01
6.181819841893520788e+03,9.344937303682321339e-01
6.181919843042010143e+03,9.344593268246070839e-01
6.182019844190499498e+03,9.344249152030904559e-01
6.182119845338989762e+03,9.343904955046675731e-01
6.182219846487480027e+03,9.343560677303247575e-01
6.182319847635970291e+03,9.343216318810481091e-01
6.182419848784458736e+03,9.342871879578245053e-01
6.182519849932949001e+03,9.342527359616392690e-01
6.182619851081439265e+03,9.342182758934797215e-01
6.182719852229929529e+03,9.341838077543328511e-01
6.182819853378419793e+03,9.341493315451857571e-01
6.182919854526908239e+03,9.341148472670265379e-01
6.183019855675398503e+03,9.340803549208412937e-01
6.183119856823888767e+03,9.340458545076186780e-01
6.183219857972379032e+03,9.340113460283464564e-01
6.183319859120868387e+03,9.339768294840131713e-01
6.183419860269357741e+03,9.339423048756068102e-01
6.183519861417848006e+03,9.339077722041158047e-01
6.183619862566338270e+03,9.338732314705291415e-01
6.183719863714828534e+03,9.338386826758359183e-01
6.183819864863317889e+03,9.338041258210255657e-01
6.183919866011807244e+03,9.337695609070870706e-01
6.184019867160297508e+03,9.337349879350099746e-01
6.184119868308787773e+03,9.337004069057842637e-01
6.184219869457278037e+03,9.336658178204000347e-01
6.184319870605767392e+03,9.336312206798477176e-01
6.184419871754256746e+03,9.335966154851175203e-01
6.184519872902747011e+03,9.335620022371996507e-01
6.184619874051237275e+03,9.335273809370854270e-01
6.184719875199727539e+03,9.334927515857658342e-01
6.184819876348216894e+03,9.334581141842324126e-01
6.184919877496706249e+03,9.334234687334762581e-01
6.185019878645196513e+03,9.333888152344888001e-01
6.185119879793686778e+03,9.333541536882622447e-01
6.185219880942177042e+03,9.333194840957884653e-01
6.185319882090666397e+03,9.332848064580603342e-01
6.185419883239155752e+03,9.332501207760698358e-01
6.185519884387646016e+03,9.332154270508092875e-01
6.185619885536136280e+03,9.331807252832720057e-01
6.185719886684626545e+03,9.331460154744510849e-01
6.185819887833115899e+03,9.331112976253401747e-01
6.185919888981605254e+03,9.330765717369322587e-01
6.186019890130095519e+03,9.330418378102208754e-01
6.186119891278585783e+03,9.330070958462003405e-01
6.186219892427076047e+03,9.329723458458645258e-01
6.186319893575564492e+03,9.329375878102086350e-01
6.186419894724054757e+03,9.329028217402257628e-01
6.186519895872545021e+03,9.328680476369112240e-01
6.186619897021035285e+03,9.328332655012601116e-01
6.186719898169524640e+03,9.327984753342677404e-01
6.186819899318013995e+03,9.327636771369292035e-01
6.186919900466504259e+03,9.327288709102397046e-01
6.187019901614994524e+03,9.326940566551953360e-01
6.187119902763484788e+03,9.326592343727919676e-01
6.187219903911974143e+03,9.326244040640261357e-01
6.187319905060463498e+03,9.325895657298938213e-01
6.187419906208953762e+03,9.325547193713913385e-01
6.187519907357444026e+03,9.325198649895156677e-01
6.187619908505934291e+03,9.324850025852639002e-01
6.187719909654423645e+03,9.324501321596334602e-01
6.187819910802913000e+03,9.324152537136213281e-01
6.187919911951403265e+03,9.323803672482249283e-01
6.188019913099893529e+03,9.323454727644421292e-01
6.188119914248383793e+03,9.323105702632711322e-01
6.188219915396873148e+03,9.322756597457103611e-01
6.188319916545362503e+03,9.322407412127579063e-01
6.188419917693852767e+03,9.322058146654119692e-01
6.188519918842343031e+03,9.321708801046716397e-01
6.188619919990833296e+03,9.321359375315360074e-01
6.188719921139322651e+03,9.321009869470046061e-01
6.188819922287812005e+03,9.320660283520765255e-01
6.188919923436302270e+03,9.320310617477509663e-01
6.189019924584792534e+03,9.319960871350280174e-01
6.189119925733282798e+03,9.319611045149078787e-01
6.189219926881772153e+03,9.319261138883909723e-01
6.189319928030261508e+03,9.318911152564772760e-01
6.189419929178751772e+03,9.318561086201673227e-01
6.189519930327242037e+03,9.318210939804620896e-01
6.189619931475732301e+03,9.317860713383626647e-01
6.189719932624220746e+03,9.317510406948709134e-01
6.189819933772711011e+03,9.317160020509870355e-01
6.189919934921201275e+03,9.316809554077131184e-01
6.190019936069691539e+03,9.316459007660512492e-01
6.190119937218180894e+03,9.316108381270036265e-01
6.190219938366670249e+03,9.315757674915721154e-01
6.190319939515160513e+03,9.315406888607590252e-01
6.190419940663650777e+03,9.315056022355671095e-01
6.190519941812141042e+03,9.314705076169994546e-01
6.190619942960630397e+03,9.314354050060591472e-01
6.190719944109119751e+03,9.314002944037493847e-01
6.190819945257610016e+03,9.313651758110730317e-01
6.190919946406100280e+03,9.313300492290342847e-01
6.191019947554590544e+03,9.312949146586370075e-01
6.191119948703079899e+03,9.312597721008852858e-01
6.191219949851569254e+03,9.312246215567834273e-01
6.191319951000059518e+03,9.311894630273352957e-01
6.191419952148549783e+03,9.311542965135460870e-01
6.191519953297040047e+03,9.311191220164204418e-01
6.191619954445529402e+03,9.310839395369638893e-01
6.191719955594018757e+03,9.310487490761814033e-01
6.191819956742509021e+03,9.310135506350779577e-01
6.191919957890999285e+03,9.309783442146597476e-01
6.192019959039489549e+03,9.309431298159325241e-01
6.192119960187978904e+03,9.309079074399027043e-01
6.192219961336468259e+03,9.308726770875762613e-01
6.192319962484958523e+03,9.308374387599592792e-01
6.192419963633448788e+03,9.308021924580589523e-01
6.192519964781939052e+03,9.307669381828818089e-01
6.192619965930428407e+03,9.307316759354355984e-01
6.192719967078917762e+03,9.306964057167270710e-01
6.192819968227408026e+03,9.306611275277634210e-01
6.192919969375898290e+03,9.306258413695526199e-01
6.193019970524388555e+03,9.305905472431027503e-01
6.193119971672877000e+03,9.305552451494223387e-01
6.193219972821367264e+03,9.305199350895183574e-01
6.193319973969857529e+03,9.304846170643999992e-01
6.193419975118347793e+03,9.304492910750760126e-01
6.193519976266837148e+03,9.304139571225555905e-01
6.193619977415326503e+03,9.303786152078473703e-01
6.193719978563816767e+03,9.303432653319604340e-01
6.193819979712307031e+03,9.303079074959045291e-01
6.193919980860797295e+03,9.302725417006892927e-01
6.194019982009286650e+03,9.302371679473251387e-01
6.194119983157776005e+03,9.302017862368217038e-01
6.194219984306266269e+03,9.301663965701888470e-01
6.194319985454756534e+03,9.301309989484375373e-01
6.194419986603246798e+03,9.300955933725785219e-01
6.194519987751736153e+03,9.300601798436227696e-01
6.194619988900225508e+03,9.300247583625811387e-01
6.194719990048715772e+03,9.299893289304647093e-01
6.194819991197206036e+03,9.299538915482852275e-01
6.194919992345696301e+03,9.299184462170544396e-01
6.195019993494185655e+03,9.298829929377843140e-01
6.195119994642675010e+03,9.298475317114869299e-01
6.195219995791165275e+03,9.298120625391740335e-01
6.195319996939655539e+03,9.297765854218585924e-01
6.195419998088145803e+03,9.297411003605531299e-01
6.195519999236635158e+03,9.297056073562710576e-01
6.195620000385124513e+03,9.296701064100250100e-01
6.195720001533614777e+03,9.296345975228278435e-01
6.195820002682105041e+03,9.295990806956936359e-01
6.195920003830595306e+03,9.295635559296357986e-01
6.196020004979084661e+03,9.295280232256687425e-01
6.196120006127574015e+03,9.294924825848062122e-01
6.196220007276064280e+03,9.294569340080620634e-01
6.196320008424554544e+03,9.294213774964511510e-01
6.196420009573044808e+03,9.293858130509881077e-01
6.196520010721533254e+03,9.293502406726886766e-01
6.196620011870023518e+03,9.293146603625662694e-01
6.196720013018513782e+03,9.292790721216371841e-01
6.196820014167004047e+03,9.292434759509167197e-01
6.196920015315493401e+03,9.292078718514208413e-01
6.197020016463982756e+03,9.291722598241651809e-01
6.197120017612473021e+03,9.291366398701654816e-01
6.197220018760963285e+03,9.291010119904382636e-01
6.197320019909453549e+03,9.290653761860001580e-01
6.197420021057942904e+03,9.290297324578680183e-01
6.197520022206432259e+03,9.289940808070584755e-01
6.197620023354922523e+03,9.289584212345882719e-01
6.197720024503412787e+03,9.289227537414749269e-01
6.197820025651903052e+03,9.288870783287359600e-01
6.197920026800392407e+03,9.288513949973893347e-01
6.198020027948881761e+03,9.288157037484525702e-01
6.198120029097372026e+03,9.287800045829435192e-01
6.198220030245862290e+03,9.287442975018805891e-01
6.198320031394352554e+03,9.287085825062824096e-01
6.198420032542841909e+03,9.286728595971679434e-01
6.198520033691331264e+03,9.286371287755555981e-01
6.198620034839821528e+03,9.286013900424641143e-01
6.198720035988311793e+03,9.285656433989132319e-01
6.198820037136802057e+03,9.285298888459222466e-01
6.198920038285291412e+03,9.284941263845112314e-01
6.199020039433780767e+03,9.284583560156995929e-01
6.199120040582271031e+03,9.284225777405071822e-01
6.199220041730761295e+03,9.283867915599545162e-01
6.199320042879251559e+03,9.283509974750620009e-01
6.199420044027740914e+03,9.283151954868504863e-01
6.199520045176230269e+03,9.282793855963407115e-01
6.199620046324720533e+03,9.282435678045533045e-01
6.199720047473210798e+03,9.282077421125097816e-01
6.199820048621701062e+03,9.281719085212315479e-01
6.199920049770189507e+03,9.281360670317408967e-01
6.200020050918679772e+03,9.281002176450584562e-01
6.200120052067170036e+03,9.280643603622067417e-01
6.200220053215660300e+03,9.280284951842081576e-01
6.200320054364150565e+03,9.279926221120848862e-01
6.200420055512639010e+03,9.279567411468603311e-01
6.200520056661129274e+03,9.279208522895560085e-01
6.200620057809619539e+03,9.278849555411955441e-01
6.200720058958109803e+03,9.278490509028021194e-01
6.200820060106599158e+03,9.278131383753995820e-01
6.200920061255088513e+03,9.277772179600110025e-01
6.201020062403578777e+03,9.277412896576600065e-01
6.201120063552069041e+03,9.277053534693707748e-01
6.201220064700559305e+03,9.276694093961677101e-01
6.201320065849048660e+03,9.276334574390753263e-01
6.201420066997538015e+03,9.275974975991180260e-01
6.201520068146028279e+03,9.275615298773201012e-01
6.201620069294518544e+03,9.275255542747069537e-01
6.201720070443008808e+03,9.274895707923037635e-01
6.201820071591498163e+03,9.274535794311362658e-01
6.201920072739987518e+03,9.274175801922295292e-01
6.202020073888477782e+03,9.273815730766091781e-01
6.202120075036968046e+03,9.273455580853013913e-01
6.202220076185458311e+03,9.273095352193324592e-01
6.202320077333947665e+03,9.272735044797288939e-01
6.202420078482437020e+03,9.272374658675168746e-01
6.202520079630927285e+03,9.272014193837231355e-01
6.202620080779417549e+03,9.271653650293745219e-01
6.202720081927907813e+03,9.271293028054985452e-01
6.202820083076397168e+03,9.270932327131227169e-01
6.202920084224886523e+03,9.270571547532741041e-01
6.203020085373376787e+03,9.270210689269803295e-01
6.203120086521867051e+03,9.269849752352694594e-01
6.203220087670357316e+03,9.269488736791697825e-01
6.203320088818845761e+03,9.269127642597101424e-01
6.203420089967336025e+03,9.268766469779177175e-01
6.203520091115826290e+03,9.268405218348220176e-01
6.203620092264316554e+03,9.268043888314517753e-01
6.203720093412806818e+03,9.267682479688362784e-01
6.203820094561295264e+03,9.267320992480052588e-01
6.203920095709785528e+03,9.266959426699870050e-01
6.204020096858275792e+03,9.266597782358119151e-01
6.204120098006766057e+03,9.266236059465097208e-01
6.204220099155255411e+03,9.265874258031108202e-01
6.204320100303744766e+03,9.265512378066453891e-01
6.204420101452235031e+03,9.265150419581433816e-01
6.204520102600725295e+03,9.264788382586357507e-01
6.204620103749215559e+03,9.264426267091534495e-01
6.204720104897704914e+03,9.264064073107278752e-01
6.204820106046194269e+03,9.263701800643897588e-01
6.204920107194684533e+03,9.263339449711704976e-01
6.205020108343174797e+03,9.262977020321018218e-01
6.205120109491665062e+03,9.262614512482156837e-01
6.205220110640154417e+03,9.262251926205443686e-01
6.205320111788643771e+03,9.261889261501198289e-01
6.205420112937134036e+03,9.261526518379741280e-01
6.205520114085624300e+03,9.261163696851402172e-01
6.205620115234114564e+03,9.260800796926508260e-01
6.205720116382603919e+03,9.260437818615393502e-01
6.205820117531093274e+03,9.260074761928387410e-01
6.205920118679583538e+03,9.259711626875818391e-01
6.206020119828073803e+03,9.259348413468028172e-01
6.206120120976564067e+03,9.258985121715351818e-01
6.206220122125053422e+03,9.258621751628135499e-01
6.206320123273542777e+03,9.258258303216714280e-01
6.206420124422033041e+03,9.257894776491430999e-01
6.206520125570523305e+03,9.257531171462632935e-01
6.206620126719013570e+03,9.257167488140668477e-01
6.206720127867502924e+03,9.256803726535890453e-01
6.206820129015992279e+03,9.256439886658647254e-01
6.206920130164482543e+03,9.256075968519287267e-01
6.207020131312972808e+03,9.255711972128169984e-01
6.207120132461463072e+03,9.255347897495653786e-01
6.207220133609951517e+03,9.254983744632102605e-01
6.207320134758441782e+03,9.254619513547864829e-01
6.207420135906932046e+03,9.254255204253311051e-01
6.207520137055422310e+03,9.253890816758805205e-01
6.207620138203911665e+03,9.253526351074717882e-01
6.207720139352401020e+03,9.253161807211414125e-01
6.207820140500891284e+03,9.252797185179262307e-01
6.207920141649381549e+03,9.252432484988638572e-01
6.208020142797871813e+03,9.252067706649915735e-01
6.208120143946361168e+03,9.251702850173475490e-01
6.208220145094850523e+03,9.251337915569692871e-01
6.208320146243340787e+03,9.250972902848945134e-01
6.208420147391831051e+03,9.250607812021616194e-01
6.208520148540321316e+03,9.250242643098093298e-01
6.208620149688810670e+03,9.249877396088763692e-01
6.208720150837300025e+03,9.249512071004012403e-01
6.208820151985790289e+03,9.249146667854227788e-01
6.208920153134280554e+03,9.248781186649803754e-01
6.209020154282770818e+03,9.248415627401134209e-01
6.209120155431260173e+03,9.248049990118620833e-01
6.209220156579749528e+03,9.247684274812654204e-01
6.209320157728239792e+03,9.247318481493633779e-01
6.209420158876730056e+03,9.246952610171964571e-01
6.209520160025220321e+03,9.246586660858048257e-01
6.209620161173709675e+03,9.246220633562295399e-01
6.209720162322199030e+03,9.245854528295108787e-01
6.209820163470689295e+03,9.245488345066895652e-01
6.209920164619179559e+03,9.245122083888070996e-01
6.210020165767669823e+03,9.244755744769046490e-01
6.210120166916159178e+03,9.244389327720241578e-01
6.210220168064648533e+03,9.244022832752070151e-01
6.210320169213138797e+03,9.243656259874948322e-01
6.210420170361629062e+03,9.243289609099298865e-01
6.210520171510119326e+03,9.242922880435546773e-01
6.210620172658607771e+03,9.242556073894121482e-01
6.210720173807098035e+03,9.242189189485437995e-01
6.210820174955588300e+03,9.241822227219931296e-01
6.210920176104078564e+03,9.241455187108030822e-01
6.211020177252567919e+03,9.241088069160173779e-01
6.211120178401057274e+03,9.240720873386790712e-01
6.211220179549547538e+03,9.240353599798314388e-01
6.211320180698037802e+03,9.239986248405187563e-01
6.211420181846528067e+03,9.239618819217848555e-01
6.211520182995017421e+03,9.239251312246744563e-01
6.211620184143506776e+03,9.238883727502315013e-01
6.211720185291997041e+03,9.238516064995002663e-01
6.211820186440487305e+03,9.238148324735259154e-01
6.211920187588977569e+03,9.237780506733533903e-01
6.212020188737466924e+03,9.237412611000282991e-01
6.212120189885956279e+03,9.237044637545955839e-01
6.212220191034446543e+03,9.236676586381004084e-01
6.212320192182936808e+03,9.236308457515889359e-01
6.212420193331427072e+03,9.235940250961069964e-01
6.212520194479916427e+03,9.235571966727011972e-01
6.212620195628405781e+03,9.235203604824174795e-01
6.212720196776896046e+03,9.234835165263020063e-01
6.212820197925386310e+03,9.234466648054017179e-01
6.212920199073876574e+03,9.234098053207635548e-01
6.213020200222365929e+03,9.233729380734350123e-01
6.213120201370855284e+03,9.233360630644630307e-01
6.213220202519345548e+03,9.232991802948946614e-01
6.213320203667835813e+03,9.232622897657778438e-01
6.213420204816326077e+03,9.232253914781605175e-01
6.213520205964815432e+03,9.231884854330910661e-01
6.213620207113304787e+03,9.231515716316174291e-01
6.213720208261795051e+03,9.231146500747875461e-01
6.213820209410285315e+03,9.230777207636504667e-01
6.213920210558775580e+03,9.230407836992549075e-01
6.214020211707264025e+03,9.230038388826505846e-01
6.214120212855754289e+03,9.229668863148853264e-01
6.214220214004244554e+03,9.229299259970092928e-01
6.214320215152734818e+03,9.228929579300717556e-01
6.214420216301224173e+03,9.228559821151230969e-01
6.214520217449713527e+03,9.228189985532128103e-01
6.214620218598203792e+03,9.227820072453907230e-01
6.214720219746694056e+03,9.227450081927074388e-01
6.214820220895184320e+03,9.227080013962134508e-01
6.214920222043673675e+03,9.226709868569599182e-01
6.215020223192163030e+03,9.226339645759973340e-01
6.215120224340653294e+03,9.225969345543763023e-01
6.215220225489143559e+03,9.225598967931487593e-01
6.215320226637633823e+03,9.225228512933658642e-01
6.215420227786123178e+03,9.224857980560797754e-01
6.215520228934612533e+03,9.224487370823419852e-01
6.215620230083102797e+03,9.224116683732042077e-01
6.215720231231593061e+03,9.223745919297188234e-01
6.215820232380083326e+03,9.223375077529384347e-01
6.215920233528572680e+03,9.223004158439159772e-01
